listing_id,total_outlets,parent_company,business_type,established_year,units_count,leader_name,leader_role
0e0db7b8-cf82-464b-b17d-38486fffeb9f,,,,,,,
6e5d76be-5e43-4f9e-90f6-1d0e9e1378d2,,,,,,,
6bdb5682-1e3c-4a08-8231-e274d8c1a09a,10,,2019,,,,
7c2f27ec-99a4-485a-be91-4c21eb6b3c9f,10,,2016,,,,
4ba5d991-c496-4148-b2f0-132a388b73a2,10,,2016,,,,
224b6540-8354-4b66-85b0-a0962e37552a,44105,,2014,,,,
3ebbb001-6012-491b-a5ed-70d70630f6b0,,,2012,,,,
b02a946b-b745-4f35-96a1-74024cf4517e,10,,1993,,,,
e0d3eb63-7c6f-40a8-a12f-63bb5760e275,,,1996,,,,
33b7f7ef-89fb-49c9-8ff4-a32feace1091,,,2018,,,,
a80682e6-d08c-48cf-b7b2-82be44078f87,10,,,,,,
ead88274-6424-46d8-a89a-aa00b8584f6f,,,,,,,
824f7e72-9f24-4eed-aa45-d656d5f02746,44105,,2015,,,,
68a19a1e-e65f-4fa7-9ac1-9bb9a66d845b,,,,,,,
c9461fb7-ac64-4a22-8de8-3d141b74537a,,,,,,,
c6a79817-386d-4eee-a084-9d61a183331d,,,,,,,
c9da01b3-437a-47b5-92c9-f648bb2cdaff,44105,,2017,,,,
77caeba5-0140-4eee-b942-1154c669b302,,,,,,,
9963891b-7e13-48da-9138-7cf5370d3d11,,,,,,,
9f18037c-2aa3-424f-b862-9e79a0136409,40,,2024,,,,
1deba592-75e5-4411-a7a3-5df7de05beff,,,,,,,
3738b8e5-0327-4e08-970a-a8ebb13d0b95,40,,2015,,,,
43d5b306-789c-4b36-9145-61725240276d,,,2016,,,,
bf8ba409-81bb-45f3-8252-c04a9a69845e,,,,,,,
843f3313-41e9-4ec0-903d-82839b73f768,,,,,,,
ca0c790e-ae8e-488d-8cc1-a88cd7c2ddb8,80,,2018,,,,
eee8ad08-d821-4ac9-aa6a-0ba08e1a3331,,,,,,,
4f7ccb80-7613-4b64-adba-acf8694b4d5a,,,,,,,
779036c2-a48e-4430-b23a-0667e3a7ffd4,,,,,,,
7bf6ec9d-ce35-43c5-8ffa-8b38ed1410d7,,,,,,,
1e0bdbb7-2ca9-43e5-9e42-e8d77ea6057b,10,,2014,,,,
c7172c79-f07c-41f1-86c1-9256446edeaf,,,,,,,
a66e1e0b-cac4-4ead-aefa-026905f18a8d,44105,,,,,,
d280fb07-6309-4d6e-8a25-4f433c657c0d,,,,,,,
54e14ae3-231e-4473-84cd-055c480829e3,10,,2017,,,,
f291d674-8696-4984-94cc-2d8b20fd4fea,10,,2008,,,,
32f85360-10ad-4389-94c4-b2585c6c8cea,,,,,,,
7adfbdbc-7665-453f-94e2-c62b73c18cf1,,,2018,,,,
9a5dc1b7-5cc4-49ee-bf19-aeda9bab2ae9,44105,,2017,,,,
9a03d1d5-de16-4f14-98a9-2d05a0e153aa,10,,2019,,,,
99b6bb30-cd16-4faa-80b3-df2f4fc9b363,,,,,,,
3539cf99-9046-4f19-a0e0-bc47ca9c03d9,,,,,,,
24bd542b-ec90-491e-bb51-a44914bb4b3e,,,,,,,
2d8691e7-0edc-43eb-9983-73ad09c1afc3,20,,2018,,,,
3591da6f-7c53-454b-b7fa-07f3c9ac2d05,,,,,,,
bcc586e2-34a2-4e5e-9f74-d40560632f55,,,,,,,
2349df98-d721-406c-b93c-f0adfc79b0a4,,,,,,,
83ebf55f-996f-44de-bef7-5b72815675a0,,,,,,,
0edb2d29-3692-478b-a111-6c5bb222d2fa,10,,,,,,
5622c818-c25c-474a-a68c-afd069ebd2e6,44105,,2016,,,,
f7dffa56-a84a-4920-81bd-21e9172cf89d,,,,,,,
2d582261-0355-447e-8327-50aaf584dded,20,,2015,,,,
a7c79923-4ad4-4a62-9ea4-6969760a3937,,,,,,,
60cee225-80bc-476a-9199-2717f362c3c7,,,2020,,,,
cf7c4c0b-ee87-4101-aea6-2bef09a1c3b0,10,,2016,,,,
7fafafd9-1f00-4da8-8b47-8eba02f32b44,40,,2014,,,,
8af2a221-7511-4215-bb5b-04728be3be51,,,,,,,
fcfe5396-2d0e-479e-b493-a2f0a33e0247,,,,,,,
de0c7987-a5f1-4174-9cd4-7ceeafeb1489,,,,,,,
921b4ea2-6d8b-411f-a585-c33ad621a339,,,2018,,,,
abcf3077-e95b-4c99-a66e-274cd479f409,10,,2015,,,,
676542ca-ef0f-4f78-96d9-5b374e6aceec,10,,2022,,,,
7b2a4825-f584-44ee-a508-79e7b5abca5c,10,,1993,,,,
95aee600-0241-4108-acfb-bb4c8e7eaba6,44105,,1978,,,,
394e0365-8448-451c-b6ab-745e676f6fac,10,,2010,,,,
b0e973ca-f196-4128-9325-c25d152c7637,,,,,,,
ee25041e-9e48-4336-9e01-674bda8a31a7,10,,2005,,,,
2145428c-aeeb-4a85-9811-f410442816e8,,,2021,,,,
7bac3e25-40d9-41b6-91bf-ea65abc9717e,10,,2020,,,,
b567b9d0-4d97-411c-8545-d582874065bd,,,,,,,
814a612a-6158-4fae-be89-222018f0e090,44105,,2005,,,,
caad0948-0e6d-4407-9dc6-dea7c0457a4c,,,,,,,
d02b084a-6a52-49fe-8d64-4def09ed7472,,,,,,,
782e3994-d28a-4704-83ed-9c8f95f61ea5,10,,2014,,,,
65ff230f-e589-43c2-8c64-ed8a1d638ee4,80,,1933,,,,
d3142241-3944-4f0b-b190-e9a51a42a785,40,,2009,,,,
4053ff81-ad00-4cdb-824b-b8e44abfd1fc,,,,,,,
90271c05-0d22-4ce8-a24c-38192b8f698f,,,,,,,
58054735-cd16-4c32-9322-2c1a53d85a84,10,,1996,,,,
050e8d07-cb8d-49ee-8029-ba69b5828858,20,,2011,,,,
b34f96af-904c-41f6-ad36-d04357339430,80,,2011,,,,
129eec35-610a-46e9-a246-344a796947eb,10,,2009,,,,
364a9c37-3765-4e39-a5e9-8203c2d1c0f5,44105,,2022,,,,
a111f3fd-8e32-4124-99a1-4f9fe5237c34,,,,,,,
86acb9b3-81c1-4e0c-9115-d284045254ba,10,,2020,,,,
24a8a9a5-f3fb-42f3-80c4-1b6e0f427ea8,44105,,2015,,,,
0844fed1-bb49-4aca-8a29-afde6919cef0,10,,2016,,,,
e3323346-4803-4340-b9ad-78152847e630,,,,,,,
749ecfda-4849-457b-b481-728774130ba6,10,,2010,,,,
cae0145c-b5db-4934-afaa-05bf72f35b60,,,,,,,
f154ff1d-e9ed-4cb5-9a5a-46ba4bc4ed43,,,,,,,
1fe643d6-d66c-44d8-ac9c-004ae9247b6e,,,,,,,
160c394d-06de-4481-b49c-60fccfe7f650,,,2015,,,,
85185d3f-69c8-4b7a-99ab-4fab240aee7b,,,,,,,
50980caa-03d2-456a-a2d4-9d2b8bf65a62,,,,,,,
2b32ed25-3109-4c79-bf34-f221a9eac582,160,,2008,,,,
5fad3028-2310-453b-8c19-ce6775f23c05,10,,2020,,,,
951cc471-6d88-4b6c-8a93-2fe7846b70f0,10,,2013,,,,
dd3d703a-3b2c-4d57-b348-e895b21752e9,20,,2018,,,,
f3a93951-5c80-47e3-8e2f-8b00092c30af,,,,,,,
90ea8618-ceab-4793-8dd1-462eb52ade0c,,,2018,,,,
e17a240d-eec1-42b0-97aa-2694be25627d,,,2025,,,,
981f77a7-4c84-4f67-9f30-688bc67fd2ba,,,,,,,
054262c1-4e0e-4d26-875c-29a5d07bf244,,,2005,,,,
c29a1e91-ae02-47c0-bbab-0f739d9a1eab,,,,,,,
4561c522-6ec1-4785-84ea-e3ce31f99a6b,44105,,2024,,,,
a4042fdf-704c-4dc5-bd9a-d951024c2dc8,10,,2009,,,,
3e01a677-1167-44c8-85aa-29c0fd73ac43,10,,,,,,
9a6ffe7c-daab-4e5b-9549-e8d71e5c6fc0,10,,2017,,,,
f178233d-3364-416b-bb7c-941ed4a24276,44105,,2020,,,,
bd280c25-17d8-4d0b-92f5-fb6485534aa5,,,,,,,
6c8ab1a6-d595-40c3-b18d-c7db01a70a3d,,,,,,,
f725610b-45c3-478a-94f3-48e366acaadb,,,2022,,,,
56d7d4cb-50b0-4cb5-b53f-3436eae5aefd,10,,2019,,,,
d6b4b438-18db-42bc-a7e3-8cf2dba5eb88,10,,2016,,,,
38c234fc-7b6e-44ff-befa-495ada6db4bf,10,,2021,,,,
7cc73890-b426-4c12-86f9-1d5316168d5a,,,,,,,
0ff63814-dac0-4bb7-bc8b-9e04ed8ade12,,,,,,,
432cd287-63bc-4d74-abaa-a9ba0ca95d70,,,,,,,
8e644323-0356-4db4-b87b-060ee75d58e7,,,,,,,
64b235e9-9faf-4f82-a321-c7608f654447,,,1995,,,,
dedb296a-f064-4418-aa37-0893c5ba1b00,,,,,,,
10f49ef7-a567-4bbf-9a02-c9275afc01eb,,,2020,,,,
a1493b5e-0543-4452-9067-7c5f7b754c44,500,,,,,,
6a9c0ba7-43e9-431e-9938-0a621b01313d,10,,2021,,,,
59dc22f8-6053-4e48-8d1a-27fcf91afdae,44105,,2019,,,,
fe93d460-6134-4985-ac4d-9665ca06fb10,,,2019,250,500,1,50000
2c5e32be-f9f9-4329-b3c2-a3b09eebe2b8,,,2016,,,,
e7d18d1f-fe73-4333-842c-7baf64fa8627,,,2007,,,,
347c9cd3-9b11-49be-93f8-098d0e2f2a53,,,2020,,,,
461c9191-2310-4c0d-96ca-7f8e10a1aa7e,,,,,,,
2061b839-e810-4ecc-9b15-86a97286d7a2,,,,,,,
08ba0ca2-781f-4c42-8aa1-64396ada6fca,,,,,,,
6b95311a-4ff4-490c-b9d5-16744bb967dc,,,2017,,,,
e1ed6ecc-1aba-40fc-a2df-86facd23e5e6,,,1969,,,,
2638b80b-5734-464a-bafe-fe2bfd2bd365,300,,2015,,,,
a658677b-1db9-4aa6-8436-7f0b14d30e61,,,2018,,,,
6e0255bf-313e-4d55-a8f1-4d3bef72e9cb,44105,,2025,,,,
1d34102a-aab4-4a45-b78a-7d4225ae27be,10,,2016,,,,
bea46b79-4244-4576-85e4-528ac556136b,10,,,,,,
8d7cffb9-1d5d-471e-9af9-e3f0a99bb369,10,,2010,,,,
72ee4dd0-0ecf-483c-9a06-78f73c613de2,,,,,,,
26b22c13-1e0a-4ba6-9be2-e66f13efa503,10,,2015,,,,
f668fec4-839b-427e-b59d-33d21fba5dc6,10,,2018,,,,
a0ba16d3-d191-47b4-a6c8-fe2d38623b8c,44105,,,,,,
e6c8cc8a-a1a3-494f-ad5e-58bbbcc820b2,,,,,,,
e4087fad-a30f-4b77-b103-34fad162a057,10,,1992,,,,
045fc82d-9a9a-4c27-8d45-0ca81f079da5,10,,2020,,,,
d4a98fa0-392a-4d1a-a604-8d6b7192d0fc,,,2021,,,,
7458e7b0-d0ef-4b53-a5e4-86841a6f2cb8,20,,2019,,,,
f820283f-e6d8-4a5a-a986-8137c8b312c6,,,,,,,
d1064201-71bd-4e54-8900-e6cf6f3dd68b,,,2014,,,,
7eb7d756-6cb1-477f-8fc8-49359f771bd3,,,,,,,
e46f16cd-b422-4b25-ac13-3b1cb3a29296,40,,2014,,,,
16f64bb0-ea2d-4edc-a301-70f1bc51f9ed,20,,2017,,,,
a0922ba5-811a-4855-a870-b6bab5684f21,,,,,,,
e6d04fb6-613a-49c5-b20b-ede8c3baee19,,,,,,,
72eda969-4808-4bb9-9ccb-785c512eee76,,,,,,,
b06bd829-35a8-4121-b74b-170a39864283,40,,2019,,,,
d6173ec1-3dcf-4962-a6e0-2c6c79370ed5,,,2014,,,,
6e4f3c73-100c-49f2-9ef4-8858818369e7,,,,,,,
3f2ff01b-88cd-4e37-9bd0-e7900b29b5c8,,,,,,,
2d022420-9eb4-423c-a6c4-df5355bb43e4,,,,,,,
2cc76e7e-b669-45e4-966b-fdedcc772ed8,10,,2017,,,,
9742f0bd-b0d5-4e91-ad1b-8522deda6a59,44105,,2020,,,,
17ac703a-d391-41fb-a5d2-8666fcb2ec5e,20,,2017,,,,
60960714-3df7-4f6e-98e6-3055c41b5634,,,,,,,
b926cd1b-f306-40f3-a71c-92ea1f06e2b8,10,,,,,,
7eeb92a1-3692-48ea-bf58-340be1553c51,10,,2008,,,,
94e65573-1d37-4660-9e0d-1ea45c5f5c34,10,,2020,,,,
ffa32c4f-d2e7-4b1f-81a0-f71bcb86dc13,10,,2020,,,,
cebdacba-a001-455e-9cf3-c3db13b973f2,,,,,,,
bc8f7b64-0b52-47f2-ae70-e9500d56cb14,,,2020,,,,
4e7d7c98-27ca-4843-a64a-7552343b1082,,,2013,,,,
6ba3ac88-a86e-4c68-9f77-fe851c74a98b,10,,2017,,,,
1b7d54c3-76b9-4693-a87a-fb1a93b4c19b,,,,,,,
55e89094-73b0-434a-a046-5ed6ec5b1e52,10,,,,,,
eca665f2-eeed-4848-aed0-15dc5893d228,44105,,2023,,,,
a4f4f6bf-37e4-4a9f-b398-cd279ca3eb20,,,,,,,
e6c1734f-0826-4a99-bd22-bdae98dd5721,,,,,,,
fdb3eb13-4c01-4e83-b659-d8901fb4de44,,,2023,,,,
73228236-aaf9-4143-91e0-15f22840f626,,,,,,,
b1bb8354-7ce1-430d-9cff-7740280bb255,,,,,,,
fcac8467-32d5-49e2-a8eb-c118a3c47f1d,10,,,,,,
bf7a3031-c070-4537-97b1-83adb7c3f505,,,2017,,,,
3892f768-bcff-4b6b-bf0f-3bfeb2aeb499,,,,,,,
bd165746-2a70-4c31-993b-63ac8927f4f6,,,,,,,
500d8df9-2fdd-46ef-a75d-a8264eeecfd9,44105,,2016,,,,
e839ecd7-d52a-470b-baea-fedbc7e71438,,,,,,,
45837384-1b00-461d-a7ed-b2b0b7781841,,,,,,,
2dcd2e69-70ad-457c-be3d-820eb2bc1c0c,,,,,,,
bd3636b6-8560-4572-8921-adddb68bff2a,20,,2012,,,,
886fe24d-396c-4a99-8f81-1900b9efe2d8,20,,2011,,,,
f0c09f55-f5ac-46c5-ba87-c2c231baf367,,,,,,,
e883cda9-c882-4e7e-852d-fba25e12764c,10,,2015,,,,
1aecef0c-0b8b-46e2-a157-eccece743a5f,,,,,,,
35e5e296-0392-4bc2-aca2-47a2eb6c35e0,,,,,,,
996969a8-22ac-4795-aed3-a058926f49fc,,,2018,,,,
981bf2e4-4714-45c1-a4f0-665271b2daa6,10,,2020,,,,
d95ec232-3c8a-4bb6-8cb7-992297a908eb,10,,2011,,,,
e8431ffe-3863-4c93-a4e5-951e1a675546,44105,,2019,,,,
f43a6308-5709-4c9b-aa64-32861944d7c9,,,2025,,,,
30739584-1518-4916-988b-fa89dd220234,,,,,,,
5a599044-0f58-4a8b-962c-16e05b2d0622,10,,2019,,,,
eccf5479-9385-4679-bf7a-4cc553121456,40,,2019,,,,
02c77067-17f8-490f-ad17-e658f2f5ecc4,40,,2015,,,,
c3b5b7bd-9591-4480-b521-3666c95ff7dc,10,,2020,,,,
f2a2b9bb-4317-419c-a106-15199a84a23a,,,,,,,
e778a0a5-3e05-4ba3-8ddf-b624b9eaa9ed,,,,,,,
778eacfb-906c-4a42-8eb1-6a5d539ff432,,,,,,,
13309060-695a-4c9f-bbec-ae1e2e4bc4aa,10,,,,,,
d925ea02-7824-48f4-97de-f1ee745fab39,,,2019,,,,
1f5ac31b-5e68-482b-8624-ef1775a11669,,,,,,,
91faea8d-9ad6-4bd6-a681-70b8ba57b687,,,2019,,,,
7104ca13-8df2-497a-b093-ee776a45531a,,,,,,,
24541fb3-eaee-4470-a3bf-a0d610865046,10,,,,,,
ba8bb647-2cd8-4336-80f8-29a6682f87c7,10,,2018,,,,
ced65b8c-c850-4f20-ab68-d831dcb06fcb,,,,,,,
4207f5f4-b250-4ead-a4d2-87d27db5153f,80,,2008,,,,
bf5e3473-532b-4f63-8583-c9a049432263,,,2023,,,,
3b4ac612-d24a-4dc1-b6bb-5aaaa9a875b3,,,,,,,
1bb424e6-e019-467b-9fe9-cf0dc64f79b2,10,,2020,,,,
c6b85ebb-3ad4-407f-b0f8-b75e5a5632aa,,,,,,,
9797ad60-71cb-4f0e-ae3f-2d4da3fd881f,,,2017,,,,
3ed727e3-e1a3-4a06-99c5-341c5eaf603e,20,,2012,,,,
c3ee863e-00ac-4cad-9b65-061ba7502ff2,44105,,2017,,,,
3ee51a2c-5744-46fc-b920-342b30f39e66,,,,,,,
9f259518-35d4-45ee-8cf7-0095cd24a0e4,,,,,,,
4a1a48ee-7f85-4425-91c1-08af0dd8d3cc,,,,,,,
a58b091d-98a5-4260-8078-6b69cecab27c,10,,2019,,,,
6a60aa87-b1e2-4e11-a5d1-568b19e960f5,10,,2022,,,,
3b9d9bba-8648-4f5f-be39-e4795732abf0,,,2018,,,,
730327a4-9a4d-40d7-b7b8-c3077d687d25,,,,,,,
0cfa78f4-90af-43b2-895a-5abbbd572a9d,,,,,,,
39e489a8-34d1-470f-a28c-9dc1e1f3a907,,,,,,,
fb539ef5-7d90-427c-a96b-edcfac8c79a9,10,,2015,,,,
f660f8c6-ed13-4486-a4af-a5900ef36674,,,,,,,
60b7501e-082d-4d6e-bce2-c21757234c86,10,,2015,,,,
b69a271a-5d67-4545-8340-aa6844cd6726,10,,2019,,,,
7d479437-409e-4412-8a1b-7e5ad286230d,10,,2021,,,,
3306c63d-f636-45c5-b840-177344e7022f,10,,2018,,,,
ef648f27-78e2-45e8-ba05-38188b432dd4,10,,2020,,,,
5b8aec9b-7bbc-4f7d-8717-dd83ae049a4a,160,,2019,,,,
37c99183-eb89-44ef-b759-088353862c94,20,,2022,,,,
6d226566-941c-428d-8566-35e3edef768f,44105,,2025,,,,
bf4350e5-d4ef-4e08-80e0-67470a980fbb,,,,,,,
84478b87-61ff-462f-80ed-1d24f365235c,44105,,2025,,,,
a5bb1863-17db-4b81-a666-57a2fa57c465,,,,,,,
13a8d0e6-0b0c-4f7e-bb32-940525b0b137,,,,,,,
5299aff9-d50f-4e66-9368-7f9a529614c2,10,,,,,,
554842d5-b84f-40a3-80c3-bba68ba85882,10,,,,,,
3340b4b3-4006-46cf-a73c-a206c22013f5,20,,2014,,,,
c3fbfdb9-d456-476e-8103-635267013a79,10,,2022,,250,200000,500000
38cfecbc-d5ea-4222-ba5d-26861732227d,,,,,,,
f6528159-3139-477c-bcec-516d82e7a7f8,,,,,,,
a4a6990a-b71f-4e8f-90a1-f3e027c69b53,20,,2016,,,,
e257c222-0560-42cb-bbb3-01ae997855c3,10,,2021,,,,
b57863e6-e68c-478d-ac62-4dae9e4c97fc,,,,,,,
6431df57-0fc6-42c6-b35a-1f37b80a378f,,,,,,,
ef44bd85-d9fa-42b3-99ce-7c25add12ac3,,,,,,,
1ce268d7-d0b6-41f6-93cb-48cd6ba8a483,44105,,2024,,,,
ea475651-f19c-4ac1-a4ed-6ef3a6781101,,,1997,,,,
4a3b6658-fe14-43d3-889e-16dfd85b12a9,,,,,,,
6fbb7607-2cb6-400b-8c45-a0d01c8168fd,,,,,,,
381018fd-88d6-4cd7-8bd9-f3290e8962c4,10,,2021,,,,
fa7027f0-79a1-455f-acbc-012648eeb197,10,,2014,,,,
5cda6d4a-9834-4b47-a260-5a434de68d09,10,,2021,,,,
2550ca97-e976-48a0-8898-8cfd13be8223,10,,2023,,,,
37340f08-64a8-4097-a348-1fc05f39bc13,10,,2021,,,,
6119f43e-da65-4454-ab0f-50f4e166d07d,40,,1957,,,,
cc976ff3-2c69-4d1d-b10f-2eb5ae1dd9d9,,,,,,,
4bab8310-0ce4-4fdf-b22f-085f9cc11f94,80,,,,,,
dd3d90b9-b81b-43d1-86c7-e084cef02fbe,500,,2012,,,,
871c7162-5311-4666-a606-4ba2aac6a56c,10,,2023,,,,
35ce7565-d048-47f3-8d38-69fbaea5f7eb,,,,,,,
fc0731c2-731c-417b-994f-e1f20b72369a,,,2018,,,,
6a86b856-304e-4c17-a610-640952c5ee84,,,2019,,,,
deaeefc6-ad43-48ab-9111-a6ef304b76f7,44105,,2025,,,,
836eb45e-07ba-4f17-8b72-624baee7704c,,,2023,,,,
8e77c5e6-3b0a-4550-9175-fac9e9419599,,,2010,,,,
15eef942-14e6-4c74-b607-7ef7dc019d4f,10,,,,,,
1b7b41b0-2be4-4fe0-ab45-f4b12f8d64d3,,,,,,,
9ea152f9-aef4-4572-8c26-e1350281321d,10,,2016,,,,
0c91367a-72d6-44ca-b642-6a2d5ed7f26a,,,,,,,
43452846-6403-4958-a8fa-8e994d9b061b,,,,,,,
7198d174-93b7-41f3-a31b-519b81ffb933,10,,2002,,,,
5c76524e-4c77-4421-ba96-50b40437cd48,10,,2002,,,,
522519ce-c2f7-473a-a019-c027aaf46799,,,,,,,
a0b8b341-6068-4329-9b86-3bf07ab3e08b,10,,,,,,
fa9bfeec-73b8-4280-909b-4384b4f6aabc,10,,2020,,,,
49bb9f93-ac75-4ee5-bb8a-0f6adf739a56,,,,,,,
04d6c8c0-2d15-4b0e-9eb7-00d2324e2c3e,10,,2015,,,,
ff7e8c17-513e-49c3-ba74-ff9a8c9e17df,300,,2010,,,,
702243a4-cdb5-4015-bce2-a258e2f06c5a,10,,2019,,,,
a325b4ab-0342-44c7-9c5a-1e0ae2d933dd,,,,,,,
dbb6eccd-8bf1-4ae5-a305-cd598fe2320c,10,,2017,,,,
f1b1041f-17a2-4dfc-9f0b-9f4c67dd4899,,,,,,,
d4f4a3be-af8a-4aca-b09f-189a7d4c908d,,,2020,,,,
3cf2041e-3e3f-4fcd-aa66-5c45150e1096,44105,,2023,,,,
1407f19f-10b9-4286-88fd-5e3043fb354e,,,2018,,,,
fee27409-2d90-41aa-89f8-41d3c0afc898,,,,,,,
6624c09a-e9ba-498c-a412-ead643b0d247,,,,,,,
e05bc406-74d8-4da6-ba04-9526f4c5e007,10,,2022,,,,
d6f0753a-de3e-44aa-acc3-faf9f712916a,10,,2021,,,,
5bb3277f-c83f-4c4d-9873-9bc4e397c92d,10,,2011,,,,
6d47f589-b038-40ab-8c98-3870ec78fcfb,,,,,,,
bc8ba744-8ff0-4bd6-abb6-0fec085bbadf,44105,,2018,,,,
8ae848e6-4294-49e6-8765-876f9c58b954,,,,,,,
96a5ebc3-ab2c-49b3-b6cf-d5a966222b61,,,,,,,
921958bd-64ba-4401-975d-a44a431c5d4c,,,,,,,
f287b623-0af2-40a8-ae84-b003791e97e2,,,2017,,,,
9784ba53-e6af-451f-9a15-8517f49291f1,,,,,,,
054785bf-0d6f-4642-993e-56f587d8d386,,,,,,,
bf6a9f3e-8747-4bab-8f49-a9f48276581a,44105,,2019,,,,
1b0e24d9-5d9c-4b1c-b46e-37dfbea99501,10,,2013,,,,
1614310e-cdaa-4d6f-bfee-900c14be81e8,40,,2022,,,,
503359de-1ce0-4c72-9d99-72f75374260c,40,,2021,,,,
6f715258-1d6d-4e46-a034-4338a31063ee,,,,,,,
151e4f6d-4aba-49e8-8916-8e77cdb49147,80,,2024,,,,
1d6d474a-1ab8-4939-964e-c6f9ff49abfa,,,2016,,,,
2bdbbc17-c188-4004-829b-79341341c59e,20,,2018,,,,
853583c0-41ea-41d0-b3cb-ef198c777bb8,,,2023,,,,
20f083d2-2782-4871-a25a-946cf88ddd33,10,,2006,,,,
2298cc1e-2b63-455b-b789-6c60d1e345b7,10,,2011,,,,
520bf9ec-b228-41e4-aafb-0adadd0394ac,,,,,,,
2d356a17-edba-4e32-8396-2c3becb6a00a,800,,2005,,,,
7dcd9e48-3204-4bab-ae41-1cacba8b7647,10,,2020,,,,
4ca097dc-9178-483e-bdc7-65237837b628,,,1996,,,,
5d7fd8fe-902a-4ea4-889c-652a6b59da51,20,,2013,,,,
d8a80546-8cfe-4f3c-837c-e4391749a944,,,,,,,
ec052a1c-9e6d-4615-9dbd-040538792acf,,,,,,,
a1981a32-2f3c-43e0-9e02-2954ee829f31,,,,,,,
0ebf2e77-b8c3-4998-93d9-1959db65dec0,,,2016,,,,
0836d83f-d84d-4ccd-a9d8-6e7b5244bfc8,160,,2019,,,,
4063095c-fe3a-4258-966d-9504fe7e0881,10,,2019,,,,
60076103-8da8-4c1b-a351-168a82a166c2,10,,2022,,,,
b13eff05-1a8f-43d5-a34e-0db944cdd1e2,10,,2019,,,,
dfaf297c-560f-4924-93f2-c3962ef9b728,,,,,,,
e66aa83c-d57b-470e-9d93-64909753e6ef,40,,2019,,,,
b9c862d0-3c1b-44c4-884d-e2e3feba52a4,,,,,,,
eff1ea84-eb37-44da-979e-17a2fd614ea9,10,,2019,,,,
85494df2-2108-4123-9cd2-4c2a8ef66e95,10,,1939,,,,
02b97346-e2f9-4bcb-8e43-ca847b1af3ed,40,,2019,,,,
5cf32682-81a3-4e72-907a-0225eee2343e,,,,,,,
e0fa87bb-102d-4eeb-8e2b-788548f06a25,10,,2009,,,,
8bb5c3a9-f8e4-428c-864e-37eb765dc1d3,10,,2018,,,,
10ea04b4-3e5f-41e5-b814-609afaa054b2,,,,,,,
d45e7752-e771-4dc1-b861-d62ec91023c7,,,,,,,
d4ab8b21-a599-4913-8d51-1b3671805fe2,,,2018,,,,
3129d54e-e0a7-4d06-bcd1-28c7a3bb0247,,,,,,,
36e353f2-17fe-4b4c-b62a-db3653101066,40,,2012,,,,
5b6f2aef-fb3b-4d29-a140-957067eb1c77,80,,2012,,,,
68853ef4-797a-4b6f-8326-62ffb12006de,44105,,2014,,,,
d556c26c-2a27-4152-881a-dccb13d273e6,10,,2008,,,,
202974c3-bb99-4606-a9df-3acaf97fc403,10,,2020,,,,
967cf03a-6afc-4f31-8c8f-96fb68e7cf0f,10,,2023,,,,
2dae1a13-12ec-4a15-b2c1-b5a932f6d1a0,10,,2020,,,,
87fd4024-5953-4a82-b443-32ab625d7efb,,,,,,,
d97ef9c1-d4ad-4f39-b7fd-1cb7dd120b74,,,2016,,,,
8dba2294-6d34-48a3-8552-d71a5949a955,10,,2021,,,,
ffaea16a-d14c-49d3-9905-f3d09589fafe,,,,,,,
8cc87d99-11c8-4c4a-98e5-29a31fa27d2e,,,,,,,
6beac2ee-d54b-43f0-8c5b-266b627b18cb,40,,2001,,,,
f70d6a96-eb73-49e1-815a-a005fecce895,10,,2019,,,,
6b737e45-52e2-4dd0-9e7f-56eb0114323e,,,2016,,,,
25fc91f9-cfb1-47a1-ac15-b82f1236da42,,,2022,,,,
0e0ff1c9-0dd0-4843-8bce-9afaf07fd96a,,,,,,,
8c2df6ca-2071-4644-a545-48b6d710fc49,,,,,,,
49867397-ae1c-49b6-bae0-95da49b42d9d,,,,,,,
e9550d65-cd80-41cf-9a02-e6cd98776bc7,44105,,2009,,,,
85d039f0-5e4b-4ea7-aded-29921b103cc8,44105,,2014,,,,
3c60fe5a-b137-43d5-9d41-6100f5433db6,10,,2018,,,,
be3ef8b3-7477-4e3c-b42a-e69e3a5188a6,,,2018,,,,
062f90b1-f5a1-4d84-9f2f-33f2d344574c,20,,2018,,,,
180aa5c3-e206-40c1-be84-03a13f44d95b,10,,2019,,,,
48bc8bb2-20e9-40e0-89fd-34b5de22d937,1200,,2021,,,,
e92af47d-fb48-4b0b-bc24-4c41f0ea5a7f,,,,,,,
27c7ed09-146d-47e7-83b6-6618ef1ad0aa,44105,,2018,,,,
97bb530c-ca1c-4f01-854a-3a82f077917a,44105,,2018,,,,
634fdb8d-2a3b-406c-8823-d84ccef65eab,,,,,,,
a491a643-96c4-49ec-8886-bf2ee9d6e088,,,2019,,,,
d59920ab-b027-4924-9984-bd2894a5237e,,,,,,,
80471736-106b-4fec-9948-e968afac20dd,10,,2016,,,,
637e8f2e-460a-42bb-8465-83491060986d,,,,,,,
5c977663-db4a-4889-8284-b455879bdc94,20,,,,,,
9265b2e7-d2c2-4488-bac2-7209238e6038,44105,,2020,,,,
100cb07d-4948-4342-9db2-70fafa842d09,,,,,,,
2c1dd040-c9e2-4bb5-8201-abaa85afec41,,,2019,,,,
bd9961a8-1b2c-48a1-9e7c-1093d694f730,,,2012,,,,
