"id","franchise_id","initial_investment_min","initial_investment_max","franchise_fee","royalty_percentage","marketing_fee_percentage","payback_min_months","payback_max_months","roi_min_percentage","roi_max_percentage","monthly_turnover_min","monthly_turnover_max","single_unit_cost_min","single_unit_cost_max","investment_includes","created_by","updated_by","created_at","updated_at"
"bffe3a5d-3c70-42d0-ac6f-d13da7c2a07c","1e28de06-db80-4a2c-aaa8-030a7d216912","1500000","2000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"7d89d240-a603-4311-9dfe-de97fbfca9cd","f343d665-d06c-4faa-8187-ad6e20892009","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c784b828-c72b-4eef-82ef-02e1ab0208c9","4f2a1151-2589-40f8-af5b-e54701367688","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"973013df-2bdc-4b78-a438-d2e1b8e1123b","5daa71f2-08a5-43cc-89e1-635c356945e4","1000000","1500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2d651190-c760-4b94-8769-d4e1bb5f0d93","ba806bbb-f5c0-4134-ab42-4c8563b70467","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"96720526-c990-4b1d-96b8-fde8d617f45b","66e3a60e-b5dc-4f9c-b0df-26bd3798f3c6","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2fdc7045-e1f2-492a-808d-186516594da6","4005711e-07a2-45cc-8977-01fb3982dfef","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"015eb690-68fd-467b-8604-0520b76aa3c6","c589e3a2-f85f-4f10-b8e3-7046fa1cc8a7","1000000","1500000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"832eab44-748a-4c4b-a514-5aab7c7bbaef","a0a00897-4556-4e9f-b321-063241732b52","4000000","5000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f08bfe48-641d-4618-8c74-0699f4877867","a6bad5c6-1430-47a0-a43d-c2476108cd24","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"8b7db043-0784-4511-9f81-fcf27a73a38b","9e2822ea-83fc-4841-9333-0250b98b5eb1","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"def7f12f-0ed6-40d2-8ebf-099297ce5a5d","b062b012-f72d-44bb-ad21-d0a179942482","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"6f8f190d-edcc-4702-ad1f-f8a54f8747df","d0ba7ddc-8dad-46b9-879f-1b41cf94484a","4000000","5000000","1500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"04f6ab54-0791-43f1-94ce-8e23dc0e6aff","aa9824ad-16d7-4803-ab6c-5fb84749e960","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"5567e4a4-b6c5-4e19-a839-3860c98e7db4","4d7c5f23-550b-4ec4-8bd9-e08d5c620d6d","100000","200000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a16fbc54-3756-4251-b977-4ca536f3f889","4d6bbe5d-c539-4253-8e3d-f9d65f2d9cf8","","","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"4c391490-145c-4458-85ba-263defd16f62","f4cbd01c-5086-423e-a1f6-435dcf73faee","10000000","20000000","1500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ff0c3504-af1e-41f7-be5b-b9a65812a07f","c5aeca23-f605-4353-9da3-4553879fe767","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"774c6fa4-5506-4985-a39a-110c90507d68","c9b0683f-b9b0-4990-b9a5-cc0aac1a7339","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ebf61536-2890-4ae8-b84e-afcc992a832f","820ee065-bd1e-4f26-bfab-9921c1de5e27","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"55b55213-99e0-4302-a127-6594725a720a","601c379d-c035-4344-8031-fd154696ae58","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"5a499119-3f33-45d5-b278-8e5543923c16","98ead1d7-7791-4749-b637-de01bcbd79fc","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"3a82e47d-8ebd-4194-a309-197311d47834","264da3ef-6936-4ac7-aedd-dca2124bfaf7","100000","200000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"75c3736f-e5e8-4c90-ab66-85766a41a3f3","2420d57d-00d0-4bc8-83d3-b2630b0d89ce","3000000","4000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"d3b3b990-95c2-4458-a7c0-51e59bd88c8f","55023b30-eb85-4665-b9de-42e3ddab86a5","2000000","3000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"97739b7c-497d-462e-9e26-ee45457e5ee4","2d447f80-94eb-4f41-be62-efca2c638f4a","2000000","3000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a756d233-92bf-44d3-9a9a-a1e834b34460","ef06aa17-c296-4e34-a384-11667b67f20e","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"98ad0410-786e-4056-9b17-b5696cdcea9e","2e99317e-e0e2-439e-baaa-a784c7cdab64","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"8cc46968-a9f4-4ad0-a2e7-4d0bf6716db2","13404652-c573-42cc-8743-5681bd8a8e75","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"efcd6de9-8914-433d-ac04-60afd972b017","cd8b6b50-a004-4dca-a897-8355845accd9","200000","500000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"0e87d7fd-a662-4a34-8006-fc1904fc0413","5b2a4879-83f2-436a-a059-88ad61a67d8d","200000","500000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"bb41cb4b-9627-4498-922b-cbaf3805a070","4769715b-b180-412d-b45e-e1c0d158ccb0","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"1adf3d01-fb61-429b-98eb-c9428a3f2c19","1535d502-0469-4daf-a1d8-160a9bfc25c7","2000000","3000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f5ce9059-32f7-4b2e-8836-0b56ae576643","800ad2a4-73cd-485e-bf95-2811be10c209","500000","1000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"42ffb907-5a57-4741-80f1-8c9ffbb25b8e","6da0ba7a-7efe-47d8-bb98-631999ec0ed8","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"1b0be5c7-2480-47da-b752-98d30fd25fed","008ba9a0-3420-4c4f-b94b-e98ccfb92464","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"55667af9-09de-4b97-a18a-78552cb4c648","d22f48ae-d7d8-4a74-ac06-5288a1002b49","5000000","7500000","4000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"aad36b35-0db6-4629-be8b-5099d234423e","342e1393-9b22-4e47-902d-b1ffda543e2b","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"da002762-e486-4153-8225-9fdb31de87ea","00b912c4-79de-48fc-b9ea-339afe2dc898","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c1b86ac8-955a-4362-b0eb-5c9ab1ec4aba","414fa8f9-2e34-476a-9214-30c75939ffd9","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"18a250f8-02c1-4a6b-bd87-b8314172c606","9fefdd2b-67cf-4faf-8cf3-3595045d42b5","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"d8a3461f-0b96-4c9e-bef0-565e6e678691","625a2450-a4cc-4dd6-a70f-1700e69cebd9","5000000","7500000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"65a147c4-544f-4ec7-a354-e6d1809a1fab","9842fd12-0947-4aca-b1db-27fd59293d46","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"eeb5f199-c374-4e19-bbe1-39ce0d773dba","330fae5f-bfe7-4d56-8b99-be93053b076b","3000000","4000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a0b4fe30-f76a-449d-9d21-292b1f05a714","5a16267a-c6bc-48d0-b614-591fe851f2b5","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"7a4a5989-6bef-4f7c-850e-d37d073da810","d4374ab7-d8cb-40c2-8b18-c303f7ac7180","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"eb5f61b5-6ff6-4058-9f14-d3717ccdd7fa","78eab194-5c79-41ce-a88e-e2c78a25da83","100000","200000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a9450e22-208d-49ba-ae74-65996f094468","ddf3c380-a91b-442d-a8dc-c864a9531881","5000000","7500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c2f87c5b-6002-467a-a6f6-26ef2c99b705","8a562cfa-8df8-4ede-b1b0-177474181def","3000000","4000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"98f3455b-8db8-4e31-b4ce-b63055740f5d","3944e6f4-71a2-427f-9ee9-be9123b4c786","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"db9ff5ff-642d-4b8d-b326-2b8c82283d6d","893f2e52-6cf6-47d5-b5fe-6b7010a3584c","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"d4a8fbde-6715-4848-98f3-57c4cdc60f1e","34e45798-1a82-46a3-83f9-fd150db9bcc6","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"7368565d-2bae-4b66-82dc-13e85aa00b98","1d19375e-a663-4e80-9c08-e2ef1f81c4e1","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"332b3bd9-94d4-4ccf-a282-f12263d7b90d","694d4780-aba1-4cdd-97f9-b121ed7ddf5b","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"57e01331-3fcb-447b-a1d3-c60ed7efd732","18754059-b1a2-4fe8-82e6-f03b0ab69e27","7500000","10000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"3349e621-b936-4bbe-aa2f-c73c99c98273","e865848c-9184-4d77-9bd7-d79c7f2ea048","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f4baddd4-615d-4ee5-85d8-72a4a66c305f","39cc140a-77e5-4be0-b048-fa76b5e1855f","20000000","50000000","2000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"634b7cff-3759-4d0c-94a6-081f7474db36","1c4932cd-f7cb-470c-9e7a-08490ea8b5fc","2000000","3000000","2000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ce915c09-cf91-4001-bd0c-fc9669157316","9fb067d6-2c0b-4f3d-bfda-12def1739c65","7500000","10000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"08f50560-e973-4692-99f9-3c93b4428152","b7d417e3-d9a7-4353-b135-fb87ea2e6ba9","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"53825344-793e-48e8-8612-aad53a7e55ee","4d20c862-1540-4355-9d20-1ebac8013e9b","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"966900bc-7ca2-4f7a-81f7-094b6988032a","a4abc633-5db8-434e-af7d-f0736c5c64b4","4000000","5000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2c0057b9-2c2c-4e10-abd2-2a4f35dff2d5","c856bdc2-0ee2-4ead-9cf8-d21a9e1de6ab","500000","1000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2616a975-64ca-4bbc-abfb-a07b2c2fa7e0","c1f34d4c-b778-404c-bb6e-f592a1010d35","5000000","7500000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"0689a187-c21d-4177-8917-d2ab2aff4f91","94f3cf5e-21a0-4e8e-bb8d-fc53ec0e8b05","10000000","20000000","2000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b7c3777a-b6a1-490a-8d15-9efe03cdb81b","a1b5ecef-aa15-47c8-8bb3-b82f668853f3","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ccfc4e25-eb85-4905-8c6e-2cb8979718d8","94dc5440-bcaa-4091-b89d-edeb843b81ba","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2bcefc3c-c295-4be0-90e5-499065c944c7","45ee5a61-50be-4fe5-9195-206454f97d63","100000","200000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"7ac9c505-824f-4cc1-99fc-734113525880","fb65cb62-e1a1-438c-8b02-358f665dc97b","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"4ada2a51-0653-4fef-925a-31780c778fa0","83b62c7c-0856-4a09-91fa-bb84d254aef6","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"857b8623-687b-4592-ab28-235c87f63c0d","5bf287bf-8e22-4973-81fd-087eba58d107","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"80282923-8213-40e9-9924-417b3aba8ac5","0634f940-c410-4e7e-b782-33b36cd85016","2000000","3000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"0c728283-e395-4380-81b2-36413e449312","b09c44a2-eff0-4e76-b866-23cd2d603b28","4000000","5000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"1d66402d-677b-433f-b12c-a2d622b69ddd","e3219215-b16e-40bf-8d28-da6f983ddbee","50000","100000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"982046ff-9e9d-4adb-a207-3c5c7d153a2a","99bcfc5c-fc74-43ef-a781-d4b7b80621f9","100000","200000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"92a39089-5044-41b3-a203-d59261afd4ea","696b600b-1a53-4d5c-8b40-c414f6f63822","50000","100000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a310e799-89a6-4655-b975-de3d1b75adf1","8cacf5c0-7d8c-4939-a921-8ae84b7c9fc0","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"418745d7-3e4d-4b3c-aab9-0c186b59bc46","0b8a832b-c846-438d-8c85-ecdd14b47e70","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"9008fb3e-cb50-4033-8688-2e4d7c38dc45","8cc7a8ba-a597-4267-93a8-196fb0748a7b","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"861244c6-4b29-4e97-abb4-6bd3b2e982f7","1f695f57-2a49-4cfb-9613-1d75681279b0","1500000","2000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"dcd9a67b-0395-4de7-88f1-6332b2ed0405","79850dd5-7469-4271-992c-007ecc84f780","200000","500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"6fc5dd25-00b8-49e2-b819-cdf434bb13f5","484b23d2-ebc1-4024-b15e-74f3b40aa0b5","1500000","2000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"348237a3-1f26-4ddf-aaa0-442fa602fd88","432cc984-b6b7-444e-bb01-ceaa6b127dc3","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f4f53b3c-ab24-4368-8468-3e9de1ff923b","adab9208-83b4-47b4-9add-d80e5fd238df","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"17c150be-b315-461c-a2ab-04b1dc281a1a","8cec93d5-2b49-4943-b804-edef46fd206a","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"4975cab7-3330-4145-a2c1-9c1501b94219","fcd94702-e2d2-4b7d-b303-16a6e17dbe5c","7500000","10000000","1000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"878ad7a0-a72c-4145-a293-8319b0672613","c56a2d53-aae5-4fdd-b0e4-590658870784","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c6356673-d65d-40d9-9bea-240673595b3d","2d37c50d-03c4-4bdf-a509-902324703f8f","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"1d6f88a8-7b5c-409b-80be-eb53201e0eaa","55a40515-546a-40d5-8a18-036e2fbe6d71","4000000","5000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"76a8dd4e-aa2b-41c4-808a-9a82db150bf0","46822ec5-1afb-4114-9ee0-0a879a9665f3","4000000","5000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ae3505ae-8702-40be-ad1b-88c2485ac6ba","d3764418-be6a-48a9-94f8-58c2599902aa","5000000","7500000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f279f515-9f9b-4c73-8f7c-d945426ce65a","35d74cb5-6f4d-47a1-b7cb-e64871ca6483","3000000","4000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"8097e7ce-f9d2-40a1-a113-6cea45ab398c","1671c4ed-f7ec-4e4b-acf0-4e1dcf4e596c","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c75d1469-6b3b-4eb9-931f-db8e3fd4e266","3ab9243a-b512-4d3a-9dca-f953a1e2064f","500000","1000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"51f2a588-dd81-4d98-ad48-0e52d4a76d8f","2fa4c9cd-0570-4ba7-bd12-c313c3f0d8b3","1000000","1500000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"36a6ca46-d1f1-4085-b254-fd6466653c5d","04542e80-079f-463b-9835-97dbb107a7b4","100000","200000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"bf3c2653-3bf1-4130-bfcd-4cf59282b9d2","827b9974-d6b6-4096-80b7-e898017716d4","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"0ecc0c7e-69f1-4ee9-b756-6091f4689c78","98af5eba-81d0-4930-b244-78116bc9d58f","2000000","3000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"85a89b18-5357-47f6-9f4a-1b1ddaa961a9","deb62d1a-f254-4b4d-9593-73d5b3832db7","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a5a20e7e-087d-4e41-81c9-59fccf8c975b","7428c776-358e-4787-9829-b8cc9e4b7126","2000000","3000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"75912095-e10d-4870-a1e0-112133a1e8df","c7ceb344-9595-4ea2-b038-7a71e114ad1a","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"567fd049-3ec4-4430-8776-97bfab49e23f","6b7f4ad0-a9e2-4f37-aec3-facc2ef1145f","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"65c2f2b8-968a-4cf4-ab16-53d71003310b","3a5877c3-557e-4d75-a756-174a9a66b8e2","10000000","20000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"7956b5a9-7314-4615-994e-80a7648c0405","75189098-ba4c-413b-ae22-5e0a3332c6ac","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"3797b111-11f3-41dc-a9cf-72553d419da7","787e1c6a-fb32-4095-a173-bfda4d878a96","1000000","1500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"875df041-bf0a-430a-b7db-a5eb4f325524","b5551c45-e898-47e0-83b3-83f96a758429","10000","50000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a2076a96-773b-46ce-b91b-17681292cab3","ff84be6f-0771-4f78-9b71-bdbf63105d11","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"cd3a8e2e-1fc2-4bc5-becf-6dd62a794f5c","310d9593-7c6e-49e9-ac6e-9f4824ada61c","500000","1000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"26b1bccd-2e30-4b40-a823-d0ba15d0d927","95de03be-5dbc-43de-a311-9ed42af8a4c6","200000","500000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"07113e7d-ebc4-4585-a36e-5b4ad1431d35","15a3cb19-8311-4fa8-84c5-e2207e6d33c9","500000","1000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"be122e9f-8bbc-4376-9e0a-aaffef9e9d69","4a3b6bf8-d8b4-49fe-a60f-0ae23e36a8ec","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b5fd1e85-4fa1-4b83-b717-e682f92100b7","35d5a1e7-d23f-4f41-ac28-539eab08edd5","200000","500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b108712e-f422-4cc2-b716-8ef01affaad2","3023d59a-e807-4d3a-a1fc-9d9874fb3215","1000000","1500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"53cc5a90-8e87-4cdc-86bc-964121d4cc3a","b0f7ad2a-2c61-42eb-bf72-baf645bff511","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"02fee28e-3e22-47d6-836b-cb30738ecd5e","3221ccbc-1849-42a9-b8fe-8d3313babe97","500000","1000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"18fdc0c0-8659-4bfb-a154-3686510b5fb3","040a1432-17bb-42fa-9ecb-673282b15c4c","200000","500000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"345d11d1-57f4-421e-b9da-92cbc403447e","771d2a5d-5151-4c3f-befd-76e56857984f","500000","1000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
