listing_id,total_outlets,parent_company,business_type,established_year,units_count,leader_name,leader_role
b6a7637e-5536-4179-abd4-531bc063445a,2,,,2003.0,,,
70922c9a-04c3-4d90-adc3-728b9de4f38f,23,,,2009.0,,,
a39e8928-fa31-4f2a-901b-667461b37454,10,,,2004.0,,,
3f976a62-99bb-4b2a-85ca-9a206222261a,3,,,1985.0,,,
a1839033-b181-4375-ad98-c16aa0910063,,,,2004.0,,,
4f0e3a6c-83a2-4341-b208-74f6bd7fd09f,,,,2010.0,,,
b851c620-5120-4ca1-8e6f-f467411378c0,50,,,2012.0,,,
79d088da-23ba-4c72-9898-504dfa1411aa,2650,,,1970.0,,,
f98efecd-19ea-4c82-8f90-f0cc5bcc8ebd,,,,2013.0,,,
9d5dee55-082b-405b-95d8-49419db17537,1,,,2012.0,,,
55e11112-8658-41e2-ba02-69ff74b18a0a,,,,2012.0,,,
1fdf1e26-6ba2-44c6-9f16-912f90e099ae,,,,1997.0,,,
52b2c8c0-1169-4215-8f75-043371e8a878,2,,,2009.0,,,
8ec6d478-5368-45ee-88bf-9435f589f372,2,,,2010.0,,,
c06ad750-f016-4bf5-8af8-b7123a37b3b3,21,,,2013.0,,,
423528e5-95c0-4a2f-a842-bf6e73048bd7,4,,,2015.0,,,
e5481340-dd1c-400d-93a9-b60d64311008,11,,,2016.0,,,
c2adc66e-471d-409c-b073-bdd9b5d91b72,,,,2009.0,,,
a57a356f-6a4b-441a-8099-8eed6c38f18c,3,,,2005.0,,,
64d77baa-7f18-4a26-b7e8-0d2bdb73a325,3,,,2010.0,,,
adaa699b-5e75-4312-a0ed-1f7bfd6c7996,2,,,1983.0,,,
03e832d3-f2f9-43ff-a173-d30275e30e18,7,,,2014.0,,,
dd52da43-1a41-4134-8de8-0516ddd215a6,4,,,2014.0,,,
3ce56f7a-53c1-491b-a52c-92978d3f2ce3,2,,,1972.0,,,
a96f4f04-84e5-4d0a-989e-5dfc6575679a,6,,,1997.0,,,
a2cd2bcc-74cb-4553-9e54-9a104e364da3,3,,,1983.0,,,
d24488d2-a693-4851-8699-e4d1f3afa152,,,,0.0,,,
2193c2d4-ad09-49e4-b30f-7ff05afef51f,1,,,2013.0,,,
d059db18-5164-4735-8573-3eb822cb9a4b,5,,,2019.0,,,
d327ddd1-b79d-44d8-9da0-6af1e87f0ed1,3,,Food & Beverage,2018.0,,,
4f208719-24aa-4008-abec-5c32a89e82e2,162,,Food & Beverage,1980.0,,,
98b62ae5-9a8b-4c54-b32f-80a2b3eea4e5,304,,,1994.0,,,
c1f15d97-45d6-4c87-96e8-4b5892f54f7c,,,,2007.0,,,
f9a13a64-7049-4ede-a157-d6eaf9a400c0,30,,,1931.0,,,
e5349efa-e745-4e39-86b1-1a169b73a9be,15,,,2004.0,,,
0a6326ea-d0e4-4d38-9427-e502e75ba79d,11,,,2019.0,,,
2392d924-4339-46ab-9ebd-ccbce530956f,28,,Food & Beverage,2007.0,,,
49dfefbf-21f4-4977-9ffa-7ec8c79e0e1d,4,,,2001.0,,,
fe0f3e87-1f80-4ac3-92db-c742fe293d84,3,,Food & Beverage,2008.0,,,
21a72945-6ae9-4db9-91bc-a011a6141a36,5,,,2003.0,,,
c60b0121-afcc-4423-bdda-e1bf3c2b319c,10,,,1992.0,,,
2a490195-b8e5-4bba-9574-805a865b14b2,2,,,2004.0,,,
1b8b7761-1d1f-4889-9ad8-6c9ecb405c60,,,Food & Beverage,2012.0,,,
b3dd7bc7-fa28-4dae-8087-89b61c045152,,,,1992.0,,,
1f14e36e-9761-4a19-a690-d357e7bd6453,,,,2010.0,,,
55b120d1-3836-4a1b-a7a0-8d692144b915,,,Food & Beverage,0.0,,,
4300007a-b3aa-4f07-abbc-1e0eb6b370c9,4,,Food & Beverage,2016.0,,,
f7d39aaa-6834-4a85-8699-d40661b53fc7,,,,2015.0,,,
cdbee772-0a54-4482-9bf1-a3a629ad64d3,3,,,2013.0,,,
c902ea0b-99d3-4a16-9f6a-8b4eb2559482,,,,2011.0,,,
1b5d63bc-597b-49c6-b85a-c973f6d0bad5,2,,,2004.0,,,
6f729a24-37aa-4dd3-bb34-46221a375dcc,3,,,2010.0,,,
a1230b76-3f3d-43ac-8090-ded893dce53a,4,,,2007.0,,,
b80c8199-448c-4cc5-8165-5ba3260765f0,,,Food & Beverage,2011.0,,,
4f02715e-0ed0-47e2-828b-d6cb1c42f581,1,,Food & Beverage,2004.0,,,
fd577b88-4992-424e-8817-fe4824bf4888,6,,,2000.0,,,
98e494c4-0d81-441f-8a73-6d03ed811e90,,,,2012.0,,,
afa1e99e-bc63-45cb-b263-26cfc341a2a9,4,,Food & Beverage,2019.0,,,
33531513-2621-463e-9a33-0a46e0c9826b,2,,,2012.0,,,
94afc0f4-74a7-4a15-bfeb-fb6c120974f1,6,,,2014.0,,,
81b5a80e-e153-4056-b460-b853cb008653,,,,0.0,,,
a47a636b-5afa-4b47-b26f-39e84b39519b,10,,Food & Beverage,2000.0,,,
1d23347b-46e2-43ac-a253-076c7a601876,12,,,2009.0,,,
ae665219-2584-4c65-a78f-44c76dbe0122,5,,,2010.0,,,
cb16a097-fd57-4a8c-9561-8c2d52ade334,41,,,1996.0,,,
d961ac00-9786-441e-b2b1-1cf38a1e23f2,,,,0.0,,,
849dbe63-9b54-4b79-b6e1-a274c30e7cfc,6,,,1999.0,,,
557dd554-c2c7-443a-baf3-dcbafb84ea08,23,,,2009.0,,,
76c9c7e4-4d27-4d1c-8a31-9526465c9a6a,16,,,2000.0,,,
cf6b4b17-2eb9-47d6-aaa9-cef624a7ed20,122,,,2003.0,,,
0a4ea9f1-4680-42e6-8678-34c28e5f8848,11,,,1994.0,,,
3040ccd9-173a-4945-b485-9d2b896f8e0a,,,,0.0,,,
4355f04d-655f-4b0a-b627-aca7aaa7b8ce,4000,,,1998.0,,,
0f4af3b3-d6df-44cd-93a0-79f6d59602a3,3,,,1996.0,,,
32d07cab-f53f-4a6d-9a61-56d0d12802b3,4,,,2010.0,,,
65d657b6-a1a6-4aac-b9fe-7ec0e5e3c5ed,2000,,,1997.0,,,
2b8a7967-fbb8-4866-b664-d9ffe9e50af7,4,,Food & Beverage,2007.0,,,
e3bbae58-65a0-40f8-a66a-bffb2b6d8c6c,100,,,2009.0,,,
352a063b-0d65-4685-9d15-1e8d67dbf109,7,,,2013.0,,,
e322718d-f637-42a7-9bb3-7cd60df67905,5,,,2008.0,,,
853f7fa3-9eee-41bf-a690-f1d9dc741edd,,,,2004.0,,,
dbc550d7-93cd-4821-8dc6-1bf10d3bd48c,2,,,2010.0,,,
a0dc2081-cde3-49b1-92ba-62b0f703a5af,12,,,2002.0,,,
a126d2ee-1734-49f5-9517-c78cac55d2ee,2,,,2009.0,,,
6975d53a-e793-498b-a283-2f804082a422,6,,,2012.0,,,
f2e529d1-a75c-41a6-94a3-e4dbb3950af6,2,,,2003.0,,,
49b89575-a18a-4a43-9698-04a2f2a4da98,7,,Food & Beverage,2007.0,,,
97708d37-1db0-4559-8b6d-c667c75bff0b,5,,,2005.0,,,
905ee577-25dd-4807-9829-8e75c959db05,2,,,2010.0,,,
5d1fa1b5-4c50-4c7f-8081-bd300dad88d4,5,,,2009.0,,,
60de2e5a-bea2-49bf-80dd-0ee28bf5d5f2,,,,2009.0,,,
21966846-64eb-4a39-b831-ccbfb123d47e,14,,,2007.0,,,
b718fb6e-896b-47ce-86bd-a2e394410d9b,1,,,2009.0,,,
b1e2aa84-1162-427c-a2bd-5b6c220e4fb9,2,,,2011.0,,,
d8545be1-2ca6-4fc9-b4dd-f6301fd0b284,38,,,2011.0,,,
a88107cc-0a69-4fb9-84c5-cd5358866599,2,,,2001.0,,,
7744bc40-0d1f-499b-8018-255276a9a5e5,,,Food & Beverage,2011.0,,,
20df53e8-e8e1-43b3-ace7-fe93e688f450,,,,2009.0,,,
5355eb78-02c2-4150-b731-18cc04903fd1,8,,,2015.0,,,
a1df83c1-9198-481d-9a94-ed98928a6350,2,,,2007.0,,,
8acce6d7-8074-42f1-acad-90e8619a584b,18,,,2005.0,,,
c51b461f-a27d-4873-a319-28b81b7f6b7e,2030,,,2017.0,,,
14f76b71-9bb2-4c6b-8759-db50e57de4ba,,,,0.0,,,
65612392-3b83-4ab7-9251-91f99416d5ee,38,,,2008.0,,,
e5dedc1a-78cc-47ed-8159-886e36a051b4,8,,,2010.0,,,
127fbc2e-4d08-41d6-adca-c585b9b89cf5,5,,,2014.0,,,
6cb08df8-cf95-454e-8b2c-434df924f22b,2,,,2015.0,,,
b1bce2d1-06e2-4e26-be88-91ec22a3ed0e,17,,,2012.0,,,
f4123c71-98f5-4b3a-af71-82ba8ecd6d52,7,,,2010.0,,,
8b880a93-70e4-4a1e-9290-aa12237f9d55,17,,,2012.0,,,
0e7cfcf0-8c06-44f1-982e-c7e47c3d929f,7,,,2010.0,,,
70781496-6669-4659-9e1c-983a44c4a01f,205,,,1985.0,,,
6b4b3f78-1db6-4fdd-b3ba-d296af82de3c,2,,,2010.0,,,
d9f524d2-6cd7-436d-9e40-a991847403f7,,,,0.0,,,
3ba739cd-2fe3-49b8-ad88-7d5c8b95ab3d,,,,0.0,,,
5c433689-efe1-42b4-af09-eab44a8f522c,,,,2012.0,,,
0ddab494-0c33-49c8-9636-531e5f7bae97,14,,,2012.0,,,
db2df68b-221e-4309-91b5-1afd70c529a2,,,,2009.0,,,
3c97c1ae-2926-43db-8704-cc9d74d0671a,2,,,2014.0,,,
5444251e-8c03-4305-a1ce-45499442c543,17,,,1994.0,,,
0869563f-cb59-4435-b1b8-21cf5678908a,4,,,2005.0,,,
847b8155-e024-4576-b9ba-8349f53b2624,20,,,2014.0,,,
6d995c52-4bf6-462f-ba5d-010ccefdf2ca,10,,,2017.0,,,
c95288ab-9693-4e5d-99c5-631f35cf1ab7,,,,0.0,,,
1de5079c-5c00-41f6-a51b-a73952030b5e,50,,,2011.0,,,
3f1fc499-8528-4ef8-b943-fc77a9c41bf7,30,,,2011.0,,,
dee0a9b0-8e62-4a5c-9ea0-7822ba54eb85,,,,2011.0,,,
f022ef47-9eac-4773-a04e-a992fad100ee,3,,,2010.0,,,
7c636e37-f26d-406e-8fd9-2bdaf9391547,4,,,2011.0,,,
d64350b6-b3c3-4f7a-aa42-005f63060545,1,,,2010.0,,,
c3257eec-4add-420e-848e-88b48548c4cf,11,,,2010.0,,,
2a544b4c-4dc8-4a57-9da8-0f98567865ae,1,,,2019.0,,,
0c44e6b5-dc0b-40fc-ac5e-20e3df32880c,16,,,2008.0,,,
afd601c9-fa98-41ca-a439-569d3617353f,1,,,2015.0,,,
629f35c2-b87a-46da-9a7c-e53573aa91dc,100,,,1999.0,,,
8f353c75-399f-40a6-89a9-39928d0308e2,3,,,2011.0,,,
f9ecaf4e-f813-43ca-9f2d-bdf70a570cea,80,,,1996.0,,,
5f8b90a7-2544-4ac4-9401-0ddef320e803,10,,,1970.0,,,
32cba817-3cd6-4cfb-be65-4a367b060910,,,,1995.0,,,
3315acd4-9ba6-42eb-9e95-cf34b34cf6c1,10,,,1999.0,,,
a1750552-d6e3-4dcc-8a05-7170f592c555,102,,,2008.0,,,
7d8ac042-2b60-4cac-86c6-fc7b207711de,1,,,2011.0,,,
21c18176-f866-4c07-95ce-3f7844560669,356,,,2001.0,,,
38c76598-56f4-40ba-96fb-d3a26d4409f6,,,,2003.0,,,
a20f7176-8b57-43fd-9204-ce6e0199e5a0,,,,0.0,,,
acd35717-70a2-44e2-9ee3-ccfc17139255,4,,,1985.0,,,
24629aac-2abe-46f3-bb13-fe76c62ac644,30,,,2007.0,,,
1db734c1-9c4f-46f3-8f80-bfc46277ed4b,31,,,2010.0,,,
2c3e58ef-a96d-4373-8c55-edb66017e134,27,,,2009.0,,,
729c840e-6716-4468-a8de-782bbd68f220,9,,,2010.0,,,
4c02f3e4-10fa-4a4a-975f-f1d4bd1af82d,29,,,2009.0,,,
f696a0ab-9102-4a47-a954-ed0befef5c70,,,,2008.0,,,
820daf84-af3e-4879-a54f-db77a6fa1110,420,,,1970.0,,,
a7ad3152-2771-4778-be2a-b4168cdd62fa,5,,,0.0,,,
c82cf0bd-422a-4237-88fa-98bc4312606d,,,,0.0,,,
e7d810fe-947e-472c-ab12-780eb9680ec2,2,,,1992.0,,,
c5deacbb-facf-4496-b306-11eccd5818eb,12,,,2007.0,,,
b8caf6dc-1cbf-4ef4-bb9f-c10e4169e5fa,1,,,1986.0,,,
3c04509e-e4d1-4930-b62b-b0981b54bbd5,27,,,1999.0,,,
7c7b11d6-3219-4a6e-8b50-1d677dcbb641,,,,2010.0,,,
aaaa7aed-2224-4d87-b8a4-53ef665b320b,2,,,2010.0,,,
f096259b-8228-44b6-9b9a-757ae71c0cfb,2,,,2010.0,,,
29413027-8759-4761-812d-cfe2b0f55f5b,,,,2000.0,,,
a0e3932a-024a-4721-8ee7-664defcee8b6,1100,,,2005.0,,,
5dabddcc-4366-4e50-aac1-101403f675ac,,,,0.0,,,
2c3b9337-a730-4645-a60b-9745b8b3de05,,,,2010.0,,,
4ff9311d-905f-4931-ba37-62f9fdcc6101,,,,2011.0,,,
6a22c3ff-4214-4f3d-906b-d54e2fe17ef7,,,,0.0,,,
224cb854-bbf6-4e34-980c-957b73bb16ca,,,,2003.0,,,
c3581c3e-2ee7-4b76-a8e8-1c4dc307f90d,1,,,2011.0,,,
87321c51-c8c8-49bb-bcb3-bfd0e61ca691,3,,,2018.0,,,
f0a02610-7409-4a3a-a02b-d67cf8cfdba5,4,,,2009.0,,,
512b4255-6022-4a10-8dfc-e8086c6de157,,,,0.0,,,
bc513d34-1d7f-42e1-9b5f-b6346373ac78,,,,2000.0,,,
5b742216-9c3f-41d6-a967-19eb7cfe8343,3,,,2005.0,,,
e2d09669-f43b-4fbc-98b2-62d47ffd7024,4,,,2007.0,,,
5f016c33-2186-4122-bf08-6ed8aca7d01d,1,,,2010.0,,,
b07c82c5-8f5b-4164-bd96-acd954801542,,,,2017.0,,,
9b2a2cb8-5df2-4b58-9bf7-711a108dab08,2,,,2019.0,,,
52b99704-0b59-4cbf-bfed-2411c2c49538,5,,,2011.0,,,
33ba5a31-a1d6-4140-a8ec-4c5fa549ae5d,5015,,,2010.0,,,
37cbf00b-454b-424a-b023-d76d7b256040,12,,,2010.0,,,
b19d24a3-63b6-4f52-85ea-3b4c9e93bc02,,,,2009.0,,,
8ab155b3-fcf6-4273-85ab-1909f6266279,3,,Food & Beverage,1996.0,,,
0fa3de49-ce9c-45e1-9607-d26aba8657e0,21,,,2012.0,,,
b6409f47-438e-4ba8-bc3f-289515bc33ae,,,,0.0,,,
6295711b-99c5-4471-bac5-6063ba19187c,24,,Food & Beverage,2017.0,,,
29a4b7f3-cb03-4cb4-b647-8d6b1fa47c2c,2,,,1996.0,,,
20ff86fc-5071-4c6c-abd2-8de0ae539578,2,,,2003.0,,,
27d1a13c-5577-4e67-bfa1-64a74763a13b,10,,,2010.0,,,
30389a24-1658-4fc3-a9f2-fe372f676c2b,55,,,1996.0,,,
4a5c0768-37a4-4af8-8c04-fe97dcfdf513,,,,2005.0,,,
5402ab73-e462-4a3b-94c6-6a9f1248845f,1,,,2013.0,,,
e542c510-38c7-4cd2-ac1a-399abf62d2d4,10,,,1990.0,,,
e4ffa361-f058-4484-9868-beea432726ce,6,,,2010.0,,,
5e59f554-6fba-4e21-bcc0-17e4bcc9f77c,124,,,2005.0,,,
122c0b97-a6a3-43e4-82f6-773db5294d8b,2,,,2019.0,,,
8c921239-1532-4860-90e5-a3dc81512869,250,,,2011.0,,,
aba980d5-1162-4fba-81d2-b8b6894f008e,,,,0.0,,,
637f2602-0d29-4a5b-9f11-ce7a5ee3b9ec,,,,0.0,,,
1bfeb696-ecd6-403d-87f2-2cb636569f50,375,,,1993.0,,,
c5129578-b924-4c5d-80b2-79c535c27e50,,,,2007.0,,,
8219c0f0-a140-48ea-8791-e5c3be6c1da1,,,,0.0,,,
b97ce678-97bf-4612-b79c-416a102960a4,3,,,2000.0,,,
f628864b-425c-42b6-a4c7-88f3e07ce66d,4,,,1988.0,,,
1e3cb905-56e5-46b4-a3cc-d2348a24acb3,,,,1980.0,,,
b59758f4-e034-44a1-bbab-8e7698a6b922,10,,,2016.0,,,
bdff8444-40eb-4320-9186-0d717043c255,1,,,2012.0,,,
9c0dfdf9-d874-484e-82b9-286fa3b9a4bc,,,,0.0,,,
91832e05-c625-4bb2-8665-493e783c3697,,,,0.0,,,
2bcb1d1b-1757-4efe-bdaf-026c435b6b9a,3,,,2000.0,,,
e40a8f26-f4a2-404e-b1c0-558659a52e38,4,,Food & Beverage,2014.0,,,
fdefc7ec-e3f8-4168-8bf4-1b0a0572f012,2,,,2020.0,,,
5245b9bc-0a53-40b9-bc3f-9ad15df70f55,10,,,2019.0,,,
3684bcc9-2efb-41ae-8678-a08964a0772a,,,,0.0,,,
a744603b-5f5c-439f-8943-ab11fdc4fe24,,,Food & Beverage,0.0,,,
d5760f18-2e09-4a11-a67a-92c17ad96729,3,,,2010.0,,,
4db5044c-b639-4c63-a200-6b810256ec2b,,,,1995.0,,,
f15ebbe4-7cd6-4da7-990d-bc5a97a7f8e5,31,,,1996.0,,,
3626ac64-31c0-4f4a-b12f-ae68a40272e5,2,,,2020.0,,,
86f13fda-bce8-4c74-bed7-7ec7b43b2c83,1,,,2016.0,,,
e9d87922-2f55-4bb0-a7dc-f7e21d846ae5,8,,,2020.0,,,
2edd3979-89f3-4fad-8056-752911f949ff,12,,,2007.0,,,
f0499d35-3eb0-42c9-9d81-4fe96aceba61,1,,,2020.0,,,
87eab855-51fe-4f1f-94f6-4ecb185bb7fe,4,,,1991.0,,,
a7b0a9c0-bf04-4c3c-a459-a0f558b18474,9,,,2011.0,,,
ce6f4b8c-4d8d-4cd5-88cd-63e806b3f544,105,,,2004.0,,,
e4620eb2-3ea2-474a-a686-c9a75c6098aa,,,,2016.0,,,
7e76f2cd-7492-4699-9c0a-689ce6e09377,9,,,2011.0,,,
8aac81d5-8a9c-442b-b97c-ffc890166954,,,,2010.0,,,
f93cad1d-c4e4-40b0-b6c4-78ff0759b994,2,,,2009.0,,,
ab688be0-d8a6-454f-991b-83eadd7c6781,,,,2011.0,,,
f356450d-4a19-4338-89e3-698e24de4cea,1,,,2006.0,,,
991d6cfa-47ec-464e-b55b-fcea2e7db727,,,,2000.0,,,
0801b9c8-bf27-44fc-81f9-1d179f206c41,6,,,2007.0,,,
3766f9bf-0ad7-4f60-bfba-3a618e527d31,,,,2010.0,,,
5c7f62fd-deef-4f17-9a5a-7cdc4382d649,10,,,2008.0,,,
8d09eba2-716a-46a1-84c5-f9507610d3d9,,,,1996.0,,,
69f64fb5-639b-43a5-87f8-62afe4a0d9b1,7,,,2010.0,,,
b84186d1-328c-4d66-b506-1baf0e598785,7,,,2012.0,,,
86451848-fe1e-4c26-b7ae-26c9e4e33d22,2,,,1997.0,,,
d3a40d1f-99c1-419d-95b4-ccd871170412,,,,2010.0,,,
5aed7f0e-bc2b-464f-bcdb-9202e34a35a6,,,,2007.0,,,
1b223c6e-4821-46da-94be-aa7bbf6edcc7,3,,,2018.0,,,
429e1778-8af4-44f4-8e44-17c7eb005c5d,,,,0.0,,,
32c422a7-8edb-4923-a299-b8278af45568,9,,,2010.0,,,
aef3254e-4127-4300-8162-8a1de1096bf4,,,,2010.0,,,
db9159a0-2fcc-4086-a13d-ecf69723a0c8,1,,,2008.0,,,
95885cdb-b4fa-47f3-8266-12aaa09ac29a,,,,2016.0,,,
18638b91-e23a-4e18-92bf-e95ffe611f92,300,,,1960.0,,,
f7d13777-81d9-49e2-8896-3eb5474c2af8,35,,,1992.0,,,
4e163d69-ad4b-43f2-bb7b-7cfba7fb8f54,,,,2011.0,,,
3504b440-dbd5-4c4d-bc43-1af57a895794,3,,,2011.0,,,
b956bcc7-6611-45c1-b888-94a3c6dd3f2c,,,,2009.0,,,
9aaca9eb-9751-4784-a0c5-cf80ad226561,4,,,2013.0,,,
0fb4d597-85d7-4503-bf26-f0f19406c6de,1,,,2020.0,,,
4be0c400-6a09-4df6-ae35-ee5c1f3ce96d,,,,0.0,,,
10b856a4-e7cc-45dd-9a97-2d25f73a9419,3,,,2009.0,,,
1814bc68-d4ce-433f-99d8-fe0610ec5bc7,12,,,2013.0,,,
c21b61c0-93a2-463e-9a18-e0f999a03e23,,,,2006.0,,,
6e797750-8ce3-4120-b9b6-97f7a8888a1b,7100,,,2007.0,,,
d802ca65-9975-430e-b247-160c1a5a0d74,16,,,2008.0,,,
199d3da3-fe40-403b-b553-6cade504dbf9,,,,2008.0,,,
4743e536-a2bd-41a7-aea4-0a8be33930c9,,,,1974.0,,,
796ffa3a-0942-49c7-a1f0-5304eb1a3a6f,55,,,2012.0,,,
449365f7-60ca-4a18-a0ed-44602763042f,,,,0.0,,,
3fcd5a57-b095-46e3-8409-b17e9d938be3,,,,2006.0,,,
baa6c5c1-4803-444c-83aa-4c28fb562a16,,,,2000.0,,,
98f25a3a-1765-4758-93cb-7ce602e7b859,25,,,2002.0,,,
9fca27eb-ad18-42a0-9aca-1947637fd3fb,,,,2015.0,,,
51b06192-bc6b-4e7d-a903-e8f77a37a1d0,9,,,2010.0,,,
839537b0-2451-4557-abc5-6c02c6e0542f,2,,,2006.0,,,
40de0c32-bb1e-4b08-aad0-b6df78824334,,,,0.0,,,
fd855219-8a86-40b6-a736-bc816bf18741,7,,,2011.0,,,
30b294d9-0c7e-49a2-b552-b5e0d994cd61,7,,,2018.0,,,
e2985eb4-47e2-4b12-8486-ba9ed3e157e4,4,,Books & Publishing,2010.0,,,
7ae79917-6e9c-4dbf-83fb-4aa06b90af67,35,,,2009.0,,,
ed9beb3d-8795-436e-b611-4ac13adbe410,3,,,1999.0,,,
0eba111a-7516-415d-9ee9-3e926c55eb2c,120,,,2020.0,,,
378d2066-2400-4b03-b17c-50d6656abba9,280,,,2016.0,,,
0b6fb438-bc30-4988-a6da-f5d155d98c00,201,,,2015.0,,,
8b8f714c-5b84-4aea-bc7a-39986f4eafbf,2,,,2018.0,,,
d76ccc59-672d-4ab4-ab02-d28432748f21,,,,2012.0,,,
9950286e-f3af-4d3e-8e52-fba5a7813dd5,,,,2022.0,,,
22a9ea8d-7b77-4bcf-81ab-cecf41b8d5b8,70,,,2008.0,,,
b90c3abe-6b9c-467d-aef1-4de96e2d0fcf,1,,,2022.0,,,
897593f3-a019-4e8c-9b80-c9fecbcda36d,6,,,2010.0,,,
ab3de417-7277-4336-82a8-a913e4d2e53a,1,,,2019.0,,,
b0d3474a-d2b8-4d66-9838-e5270ea7cf2d,25,,,2019.0,,,
6a2163e0-52d6-4dda-8ce1-466dd42c8c0f,,,,2011.0,,,
d38fc1bc-a5ee-4df9-824c-351bae351188,2,,,2021.0,,,
c27de654-a6b0-4a04-a3eb-17b5741a4f1f,22,,,2017.0,,,
a5701137-11f7-476e-b8de-b7b466712aa6,1,,,2006.0,,,
79df5d72-08e4-40eb-a13f-0a0ac90518ef,41,,,2013.0,,,
6fc2d098-1b18-487d-b4b6-66d9fa14a4b8,17,,,2017.0,,,
a6363084-0a36-4c3c-9dec-cdb344cc69f2,,,,2020.0,,,
a6a2dbe9-f284-482c-ab85-185663a87bf9,7,,,2012.0,,,
801e31fa-dc5c-4496-9978-d2936693953f,14,,,2015.0,,,
8c3f0efe-7d97-4f08-bad7-914ae76312b9,117,,,2001.0,,,
8e4a7451-6cdb-429d-9468-15e2102dbf98,4,,Food & Beverage,2016.0,,,
433201a5-312c-4a4c-aac9-b709abf30ba3,10,,,2001.0,,,
2f4f41f9-a4c8-4515-9016-8c62ca0e2b07,27,,,2018.0,,,
027cb7ae-ee57-4701-81c9-93103e494879,20,,,2007.0,,,
e09e2ac4-445a-42ff-83a6-f0ebcf39154f,1,,Food & Beverage,2014.0,,,
fe6df344-4852-46fa-950c-0787bbff2b2c,140,,,1974.0,,,
1c33259d-4325-4cc0-a2fe-811cbbb60108,33,,,2010.0,,,
251450c0-ac17-4ec7-8a17-0323e2720857,190,,,2003.0,,,
48189e71-7192-429f-a52f-33bfa4a349b6,1,,,2023.0,,,
889be93b-b809-4f8e-8c02-886ad2e3dba3,1,,,2017.0,,,
03471643-61f6-4214-bf4d-e7b6e2a07f6e,52,,,2011.0,,,
efec3ae7-4db6-449c-9593-14abd4324858,,,,0.0,,,
7ff6f1aa-343e-4c96-85bc-3ab53747c4f8,10,,,2011.0,,,
8604a396-4bb4-4e72-bb7a-c13ca9c6229d,10,,,2010.0,,,
ef293374-a355-42a0-8336-f54662008799,2,,,2009.0,,,
93802ce6-affb-4640-90af-6723a90c0622,35,,,2001.0,,,
c62e78f9-923f-46ec-829a-5ffa1ffc6bcb,,,,2012.0,,,
4f487d26-f776-4b25-b7a2-95719fad9712,,,,2010.0,,,
76ff4fce-20ff-4879-8833-da697d63c417,,,,2004.0,,,
2ac579ac-df3e-4cdb-aee2-7af8ac27eb17,,,,2006.0,,,
e8341a1c-10ac-49a6-8653-bd97d383534b,285,,,2008.0,,,
7a446b54-088b-4f59-9802-08867c6889ed,,,,1999.0,,,
5a2da925-ef5b-42b5-bd6e-ad00399775ce,2,,,2012.0,,,
da9cf305-f2cd-45cc-a0f5-254cde7ff2c2,22,,,2010.0,,,
f203be9f-53a5-4bb8-9443-4406214af78c,,,,2010.0,,,
40a6333a-1bc5-423a-a6ce-4bc54311209d,3,,,2001.0,,,
68202a81-acea-40a4-acdf-d9cdcb989d51,1,,,2010.0,,,
a2867912-bb65-4a2c-b3a5-b77e1bafb980,1,,,2013.0,,,
915d15e6-5b5c-4be3-a02d-976227a52d29,8,,,2016.0,,,
aca95d04-6bcf-4efe-b652-b86b6bf970ee,1,,,2016.0,,,
b3b4e0a2-7a57-460f-a23b-424f662f308e,26,,,2022.0,,,
ae1b18ea-bfed-4bbc-abaa-b6d064117cdc,6,,,2015.0,,,
d2d1e952-0443-48d8-86d4-cf8c034da838,,,,0.0,,,
63b20322-bad7-4974-ae69-249cad609e2a,1,,,2009.0,,,
8b377d9e-290c-45fd-9ecf-88fb2d28c54c,,,,2014.0,,,
835838b2-c618-494a-b1e4-79d2f43d9886,1,,,2013.0,,,
0714ca9c-ada1-44c2-a78f-855d0b8c2f90,5,,,2009.0,,,
02ff6876-ba86-4259-a328-017dcc910e98,8,,,2019.0,,,
76976be4-8736-4f74-bada-2ce3781012e1,1,,,2014.0,,,
af3d8334-4605-4c36-81bf-d092fa0bda39,,,,2009.0,,,
2295e6b3-e272-4b10-ab32-3bc56cfb4856,,,,2014.0,,,
2d4ce6f0-71b5-42c0-b219-4a3ed2abc3c8,15,,,2009.0,,,
b8c41fbe-79f4-4ee0-8f7a-e0c3cbf56ede,1,,,2017.0,,,
d3afbfcc-8ac5-4b70-9545-0ea0697ff330,7,,,2009.0,,,
a45ef381-7e36-4a03-b8e1-b46756b38c39,1,,,2020.0,,,
094b303e-3a6b-446a-818d-014115094e49,1,,,2010.0,,,
0357e3d8-dada-4f65-91e3-d89414629efd,5,,,1987.0,,,
071b61b9-b21d-4b0d-959d-212d51e4f41d,4,,,2006.0,,,
7ff827a0-5161-4578-9c65-ad5b0b111d9a,4,,,2016.0,,,
7890ab3e-2658-43f8-b1a0-4242862bbe9c,3,,,2012.0,,,
0bace25e-001d-4081-9673-5bd4c7679e8f,20,,,2013.0,,,
f8f91bc0-1bfe-433d-880c-0883b7e81ed4,,,,2011.0,,,
0dc82b65-e227-43bd-ac86-56be00b6dad5,6,,,2004.0,,,
a189590e-dcb9-4bb2-8c7d-f1fc83e91562,13,,,1935.0,,,
2a95d8e6-4a60-470e-8eab-98e47f33fa44,,,,0.0,,,
1b894bda-4a6e-4d82-b5ec-0a58e96e397f,16,,,2012.0,,,
ffef39a9-aab0-430e-b507-165675e04eae,8,,,2008.0,,,
